   3.8919632e+00   1.5234487e+00
   3.8510207e+00   1.5747864e+00
   3.9125682e+00   1.6042982e+00
   3.9441998e+00   1.6644493e+00
   3.9268223e+00   1.6801648e+00
   4.0621348e+00   1.6626236e+00
   4.0845461e+00   1.4669043e+00
   4.1384370e+00   1.6815359e+00
   4.0495155e+00   1.6351552e+00
   4.0272235e+00   1.5288180e+00
   4.0619509e+00   1.6517248e+00
   4.0668942e+00   1.7926787e+00
   4.1892496e+00   1.8854059e+00
   4.0919431e+00   1.9100169e+00
   4.0122036e+00   1.9455701e+00
   3.9062087e+00   1.9517243e+00
   4.0429597e+00   2.1863266e+00
   3.9228654e+00   2.0024390e+00
   3.8957212e+00   1.9394420e+00
   3.9891275e+00   1.9006468e+00
   3.9648377e+00   1.9602049e+00
   4.3893433e+00   2.5879125e+00
   3.7781081e+00   2.3695330e+00
   3.3551861e+00   1.8181280e+00
   3.6425468e+00   1.7444938e+00
   3.6301069e+00   1.5116338e+00
   3.6599082e+00   1.6097699e+00
   3.7150191e+00   1.6754721e+00
   3.4612310e+00   1.5335607e+00
   3.3436750e+00   1.4590082e+00
   3.5437579e+00   1.7407396e+00
   3.4034576e+00   1.5145280e+00
   3.2641530e+00   1.4819190e+00
   3.1923534e+00   1.5926258e+00
   3.0194406e+00   1.5551123e+00
   2.6054509e+00   1.5470744e+00
   2.7557037e+00   1.5685960e+00
   2.9485289e+00   1.5487066e+00
   2.9375015e+00   1.5609932e+00
   2.9795481e+00   1.6285945e+00
   2.9659760e+00   1.6220776e+00
   2.8961685e+00   1.5973153e+00
   2.7005767e+00   1.5706511e+00
   2.2758186e+00   8.8749590e-01
   2.2249451e+00   6.4664692e-01
   2.6925532e+00   1.2237098e+00
   2.8792862e+00   1.1730182e+00
   2.7050841e+00   1.1046590e+00
   2.9431730e+00   1.0886250e+00
   2.3000004e+00   7.3857127e-01
   2.9155520e+00   1.0793688e+00
   2.5494489e+00   1.0860756e+00
   2.5715307e+00   1.0933735e+00
   2.4125434e+00   8.7269191e-01
   2.3864155e+00   6.8883528e-01
   2.4144334e+00   7.9335379e-01
   2.1514791e+00   8.6125198e-01
   2.1339206e+00   7.9722091e-01
   2.1566421e+00   6.5434621e-01
   2.3329504e+00   7.5324110e-01
   2.2622792e+00   8.3543615e-01
   2.3065708e+00   7.0340328e-01
   2.5405533e+00   7.4555770e-01
   2.3446580e+00   8.3800673e-02
   2.4332668e+00   3.0114874e-02
   2.3107714e+00  -1.8533612e-02
   2.5180754e+00   9.7994521e-02
   2.7167138e+00   1.6176662e-01
   3.0231623e+00   4.1738044e-01
   3.1420346e+00   4.9764785e-01
   2.8651761e+00   2.2279950e-01
   2.4613744e+00   1.5104106e-01
   2.5973636e+00   2.6765068e-01
   2.1598954e+00  -1.6595107e-01
   2.1772296e+00  -3.5551385e-01
   2.3302740e+00  -2.0340915e-01
   2.0973262e+00  -2.2251542e-01
   2.0100596e+00  -3.2955062e-01
   2.0800760e+00  -2.1370756e-01
   2.2209146e+00  -2.2246471e-01
   2.2416798e+00  -2.7306554e-01
   2.0879856e+00  -2.6350702e-01
   2.3123351e+00  -2.4543820e-01
   2.2505358e+00  -1.8312659e-01
   2.1774234e+00  -3.0397121e-01
   2.1728259e+00  -1.0094627e+00
   2.3158603e+00  -1.0038351e+00
   2.2186800e+00  -1.0942171e+00
   2.0202093e+00  -1.1401321e+00
   1.9922168e+00  -1.1179407e+00
   2.0286048e+00  -1.0433493e+00
   1.8824592e+00  -9.7931886e-01
   1.8411030e+00  -8.2436101e-01
   1.7805970e+00  -9.9850052e-01
   1.6109593e+00  -1.0648788e+00
   1.4863087e+00  -9.4067660e-01
   1.3690681e+00  -1.1052913e+00
   1.9003971e+00  -6.2544020e-01
   1.3646576e+00  -9.0136894e-01
   1.0302083e+00  -1.1126158e+00
   7.4092228e-01  -1.1006505e+00
   8.8185107e-01  -1.0450592e+00
   7.8825540e-01  -1.1017734e+00
   1.3934923e+00  -7.3993573e-01
   1.4534219e+00  -1.0852786e+00
   1.0401355e+00  -1.0681491e+00
   1.2056547e+00  -1.0118663e+00
   1.2033235e+00  -9.8775867e-01
   1.2288920e+00  -1.0415998e+00
   1.4581475e+00  -1.9976026e+00
   1.4193980e+00  -2.2336733e+00
   1.3145338e+00  -2.2078012e+00
   1.1524086e+00  -2.3006347e+00
   7.5772474e-01  -2.2108411e+00
   7.8904630e-01  -2.2315371e+00
   6.6982168e-01  -2.3630774e+00
   7.4980503e-01  -2.2824100e+00
   7.3543785e-01  -2.3437935e+00
   1.3483389e+00  -2.2005663e+00
   8.6522818e-01  -2.2627143e+00
   6.5236016e-01  -2.2855285e+00
   3.3918975e-01  -2.4132735e+00
   4.1889836e-01  -2.3536185e+00
   3.6841896e-01  -2.3944524e+00
   8.8585659e-01  -2.3049213e+00
   1.1060063e+00  -2.2479702e+00
   9.9742882e-01  -2.3335213e+00
   7.5262376e-01  -2.3186337e+00
   1.0003972e+00  -2.3358940e+00
   1.0208041e+00  -2.2570444e+00
   5.7867837e-01  -2.2862492e+00
   8.9647056e-01  -2.1894553e+00
   1.1425341e+00  -2.2875275e+00
   9.8448094e-01  -2.2134347e+00
   9.5412743e-01  -2.2249239e+00
   9.0585476e-01  -2.3160480e+00
   1.1344386e+00  -2.2064649e+00
   1.3166178e+00  -3.5456755e+00
   1.3530235e+00  -3.8352651e+00
   1.1119430e+00  -3.7733704e+00
   1.1115997e+00  -3.9232385e+00
   1.0982358e+00  -3.7627358e+00
   9.8987253e-01  -3.7786418e+00
   9.9203539e-01  -3.9075255e+00
   1.0559743e+00  -3.9162013e+00
   1.0241962e+00  -3.9099865e+00
   1.0501725e+00  -3.8756834e+00
   1.0348434e+00  -3.8620011e+00
   1.0601847e+00  -3.7709467e+00
   1.0518198e+00  -3.7325946e+00
   1.1236020e+00  -3.6089833e+00
   9.0995071e-01  -3.9204682e+00
   1.1138839e+00  -3.8498310e+00
   1.0315425e+00  -3.8271475e+00
   9.9126636e-01  -3.8220200e+00
   8.5342930e-01  -3.8023796e+00
   7.8225600e-01  -3.8513356e+00
   8.2673071e-01  -3.7939884e+00
   7.3466894e-01  -3.7913286e+00
   8.3957956e-01  -3.8176494e+00
   8.2767125e-01  -3.7391287e+00
   4.6802265e-01  -7.7379750e-01
   1.3340251e-01   1.1492758e+00
   4.5755057e-01   1.3683919e+00
   2.0010514e-01   1.2170933e+00
  -2.9304605e-02   1.2156861e+00
   5.5742149e-01   1.1708950e+00
   6.5769217e-01   1.2698905e+00
   3.1613727e-01   1.2221851e+00
   9.5315119e-02   1.2746515e+00
   1.7364372e-01   1.1833026e+00
   1.8221347e-01   1.1659329e+00
   8.9214690e-02   1.2270688e+00
   1.9939014e-01   1.2206554e+00
   1.5499106e-01   1.1932431e+00
   3.2888901e-03   1.1556128e+00
  -9.4607370e-02   1.3055947e+00
  -1.3230857e-01   1.1229886e+00
  -1.3164461e-02   1.2819782e+00
   1.3278634e-01   1.2996721e+00
   5.8220197e-01   1.3007532e+00
   5.4945493e-01   1.3351579e+00
   3.4308359e-01   1.2434380e+00
   2.7347250e-01   1.2733007e+00
   3.5280723e-01   1.3572484e+00
   1.6915687e-01   1.2850413e+00
   2.6213505e-01   1.3161877e+00
   3.2705492e-01   1.2577509e+00
   2.7710663e-01   1.2019191e+00
   1.8322390e-01   1.3110490e+00
   2.1012842e-02   1.1887659e+00
  -2.3077133e-01   1.2243280e+00
  -1.6697856e-02   1.1998203e+00
  -1.0120521e-01   1.2093900e+00
   6.1829448e-02   1.2393212e+00
   4.4322158e-02   1.2624811e+00
  -3.0312291e-01   1.1778329e+00
  -3.1416747e-01   1.1473683e+00
  -3.3927398e-01   1.2035659e+00
  -4.1852829e-01   1.1647562e+00
  -5.1062676e-01   1.1827865e+00
  -5.5319120e-01   1.1891379e+00
  -6.4999741e-01   1.1461887e+00
  -1.0427250e+00   1.0351684e+00
  -9.4154056e-01   1.1263382e+00
  -8.8625107e-01   1.1632807e+00
  -8.3164571e-01   1.1632402e+00
  -9.6820539e-01   1.1623099e+00
  -9.0379931e-01   1.0546813e+00
  -1.1026976e+00   1.1582870e+00
  -1.5896577e+00   1.0276343e+00
  -1.7662903e+00   1.0435274e+00
  -2.0692950e+00   9.2387524e-01
  -1.9553675e+00   1.0629329e+00
  -2.5997375e+00   7.3616616e-01
  -3.1901529e+00   7.7487860e-01
  -3.4191096e+00   7.1842545e-01
  -3.6024334e+00   7.4861653e-01
  -3.4480071e+00   7.4083061e-01
  -3.3412991e+00   6.4342277e-01
  -3.2922077e+00   6.3509111e-01
  -3.7030626e+00   7.1468046e-01
  -4.2464202e+00   6.0808909e-01
  -4.0278912e+00   6.5125810e-01
  -4.1819934e+00   5.6513873e-01
  -3.8516280e+00   6.1429274e-01
  -3.4842487e+00   7.4070931e-01
  -2.8743055e+00   7.3715320e-01
  -2.8345994e+00   7.1330665e-01
  -3.0982840e+00   6.7523565e-01
  -3.3749553e+00   7.0951550e-01
  -3.4751786e+00   6.0604757e-01
  -3.9298195e+00   5.8055235e-01
  -3.8619478e+00   5.9715105e-01
  -3.5075362e+00   6.4248073e-01
  -3.4727178e+00   6.9285255e-01
  -4.3807808e+00   6.0507523e-01
  -4.8851268e+00   5.4754258e-01
  -5.2956961e+00   5.8640269e-01
  -5.9376530e+00   3.2552164e-01
  -6.0291389e+00   3.2087555e-01
  -5.9679257e+00   5.1329509e-01
  -6.0277499e+00   3.4226747e-01
  -6.5196201e+00   3.8406621e-01
  -6.6000072e+00   4.3188689e-01
  -6.2659370e+00   3.5939085e-01
  -6.1769494e+00   4.5226902e-01
  -6.5357519e+00   3.7705983e-01
  -6.2846510e+00   5.2854588e-01
  -6.2160624e+00   3.1183546e-01
  -5.9959542e+00   3.3696291e-01
  -5.8951131e+00   3.0446307e-01
  -5.7076441e+00   2.4281402e-01
  -5.3751475e+00   3.1393583e-01
  -5.5219159e+00   3.5357377e-01
  -5.0658234e+00   2.7681475e-01
  -4.9078433e+00   3.6413516e-01
  -4.8236698e+00   3.5029623e-01
  -4.9325211e+00   3.5351025e-01
  -4.6216447e+00   2.6180431e-01
