224.3	175666	2521601	20676.7379237	37390.2818	575.748	5206	405	6636	16.51	22677818318	4684698	10201890636	2157
244.96	180136	2557692	22587.9170424	38378.7011	597.678	5160	388	6458	16.61	23508783552	4697427	10633567472	2555
247.75	190305	2595526	22852.070266	39283.0384	599.656	5249	411	6439	16.31	22886137204	4695961	9761889950	1748
264.26	200523	2638490	24382.1888894	39838.9042	615.097	5208	388	7374	16.44	23539130279	4698863	10984663716	1721
255.77	207180	2682778	23605.9542618	41466.1245	632.534	5239	425	7388	16.39	23555770569	4699189	11557499687	2596
259.41	187700	2720240	23949.0710757	41827.9352	640.655	5209	432	6932	16.43	23571788218	4698879	10261845222	1893
279.11	215831	2760852	25775.5182779	41762.2012	639.988	5214	424	7482	16.42	22518978783	4699464	11058393071	1748
335.95	213356	2804195	31034.0931071	43934.269	662.233	5332	400	6592	16.02	22422146714	4695663	9841868154	1744
339.68	240490	2859713	31388.1459085	45025.9063	682.857	5246	451	8658	16.37	23843612254	4699049	12661099741	1975
394.66	292941	2919025	36479.6655114	44971.345	676.331	5237	508	9451	16.31	30391141090	4690819	15111081528	1828
388.09	280054	2978427	35883.3534095	46524.8904	694.617	5272	515	8807	16.21	24903912970	4694798	12308459502	1785
343.84	250410	3031828	31801.6553964	47653.2451	713.189	5293	480	7942	16.15	22812812579	4705729	11460738761	1751
344.68	261617	3084273	31889.0662821	48524.7456	728.25	5305	452	8192	16.11	23411815379	4707132	11866655521	1846
353.61	248003	3132387	32725.2832859	49363.4715	737.125	5336	450	8034	16.03	22083654403	4705482	11936721304	1985
368.1	242022	3178828	34076.69549	50988.985	761.53	5279	506	7958	16.17	20940055933	4706759	11471789945	2067
351.53	245957	3231660	32552.7843967	51996.5122	769.923	5347	488	7931	15.97	19777146521	4707117	12442644327	1804
358.2	286209	3292231	33180.7037191	52568.3389	775.466	5334	523	8956	16	21054562068	4707483	13844965069	1734
350.53	308488	3354447	32479.5804011	53605.3273	847.174	4967	500	9258	17.32	35606261848	4708118	16318742376	920
325.3	221289	3386889	30150.3135547	54107.974	874.309	4898	449	6195	17.52	58264077197	4710146	16194449431	598
320.97	284225	3442987	29757.5054486	54738.2538	872.419	4944	477	8691	17.31	41150573699	4711355	16900771803	2285
326.85	276012	3499011	30311.1787525	54340.7602	881.532	4890	436	9123	17.53	40960227374	4711232	12816221982	2498
304.54	250570	3549828	28250.278906	55696.7824	888.68	4939	476	8935	17.25	47309213754	4711131	13618865563	2111
279.36	231135	3593921	25921.8575349	56394.2575	904.654	4926	460	8979	17.32	34521352334	4710925	12409519930	2067
253.68	316788	3646944	23545.779388	58414.4698	923.853	4965	498	9544	17.2	49580734026	4711354	13547864341	907
286.14	252995	3688934	26566.2207234	58319.7387	930.359	5001	415	7911	17.06	31580245373	4711731	11678415830	1796
315.86	274241	3739249	29333.9429851	59928.6376	950.061	4961	489	10005	17.24	43482890266	4714751	15232354556	2096
292.9	263791	3787958	27209.5568921	61553.5382	962.749	5027	497	9460	16.96	35022170593	5348530	14345970753	2141
280.68	252652	3835524	26081.8924967	61650.5709	972.009	5036	444	8800	16.98	27223635401	6700851	13795600568	2075
261	240465	3871530	24260.1135817	62556.7775	992.636	5009	436	8106	17.05	26689728580	6705064	12521038121	1573
283.99	248617	3905337	26404.6345292	63113.6089	1002.208	5034	407	8503	16.97	25581333280	6705848	13002683664	1902
276.41	302032	3960081	25707.3656477	64997.08	1012.942	5052	492	10143	16.85	28117349173	6706724	16175176848	2010
269.05	281465	4010868	25030.2155094	66569.3952	1027.254	5078	521	10132	16.81	24664144555	6705980	15136378093	1712
266	271606	4053898	24753.5866524	64822.7346	1022.956	4985	490	10094	17.16	26133024523	6704885	14865252727	1595
265.88	258791	4089182	24749.5788552	65978.5137	1037.217	5046	450	8830	16.96	24841070314	6704387	13174610768	1774
240.94	295389	4131556	22434.6006748	67085.5686	1038.186	5084	499	9709	16.78	27021742038	6705034	13873012367	1925
245.67	248142	4169731	22881.6736747	67464.2959	1055.963	5087	433	8884	16.78	26089973919	6708736	12858510908	1586
237.72	225189	4199674	22147.6160121	68072.3545	1071.108	5094	397	6980	16.81	26860797614	6718282	10477343982	1767
205.76	302633	4236883	19175.0319601	69107.6248	1198.735	4594	387	10586	18.59	22840512365	6716413	13402974481	1529
190.55	291677	4279139	17762.1601472	68636.1856	1214.203	4520	364	10484	18.95	24575033101	6719173	14105413216	1718
224.15	283828	4320310	20899.5572307	66929.7884	1185.959	4509	367	10735	18.95	24301621064	6718363	14232178771	1482
205.41	260745	4368629	19157.1383293	67583.3821	1207.945	4512	322	10676	18.88	23629822115	6717910	14997729804	1980
197.14	249381	4400742	18390.5401674	66162.8973	1182.556	4502	332	10040	19.02	23119742999	6716113	12734885135	2209
169.1	231961	4428324	15778.8652423	68590.0251	1207.945	4603	303	8747	18.58	26644007281	6716173	10654024056	2875
155.42	249138	4460257	14506.1043589	70207.4606	1243.782	4575	302	9225	18.71	24225254470	6716029	11266129267	3332
189.97	248473	4498727	17735.2916326	66693.2842	1204.494	4459	325	9814	19.17	25008451290	6718321	11980769662	2651
227.09	271055	4548962	21206.1936107	68408.1739	1213.897	4551	318	11286	18.82	26922445269	6717085	14125844187	2170
194.41	270122	4584881	18159.2188798	71183.4584	1233.999	4637	347	10282	18.43	25859171423	6720068	12131955982	2251
226.33	250065	4626800	21146.3078689	73430.2935	1271.418	4632	358	9370	18.44	23785270501	6719188	11664100238	724
216.33	232560	4665313	20217.1525725	73178.0557	1304.971	4543	302	8661	18.85	34121661718	6716253	10446514542	688
230.47	205574	4692029	21544.2105052	72967.3365	1278.26	4649	283	7992	18.45	24728177686	6715453	9524071657	680
228.32	260490	4728803	21348.819695	75690.2025	1315.028	4660	313	9282	18.33	24411781141	6718064	11670362240	596
225.48	263095	4766918	21088.6933061	73612.8357	1302.508	4582	301	10560	18.62	24993645320	6719529	13611993829	538
203.59	242956	4807986	19046.392577	77165.6725	1328.375	4686	333	9766	18.24	26699669746	6717047	12380952661	637
202.88	223010	4842532	18984.9437688	76836.4143	1331.461	4650	336	8403	18.43	26644959295	6717215	10833315646	691
202.93	225435	4872429	18994.5645137	75616.4916	1321.721	4634	309	8346	18.45	25759576270	6719491	10120647777	569
191.21	246494	4903853	17902.2742825	77536.4097	1332.368	4647	381	9258	18.45	25160319003	6716225	11945897337	511
206.14	198773	4930947	19305.1630025	76584.8357	1332.178	4683	284	7452	18.29	24073380192	6716620	9555608826	512
196.78	206624	4974090	18433.456041	79028.534	1359.901	4704	317	7621	18.25	23908993567	6715754	11830615520	654
201.33	250090	5010515	18864.5230781	80870.2609	1426.54	4535	363	9291	18.87	22305961187	6716796	12631771948	919
225.9	218582	5049868	21171.5590118	80820.0069	1606.73	4087	259	9503	20.93	25462492943	6716626	12712633763	726
218.12	231068	5088235	20447.0201789	79694.0246	1606.524	4044	242	9426	21.24	25145539900	6717179	11528446756	986
224.39	236335	5129817	21039.487606	76659.268	1555.875	3976	281	9597	21.55	24881344614	6716926	12302333888	724
220.6	257160	5169164	20688.8255832	79754.3216	1590.668	4040	292	10507	21.13	22630338284	6715427	12936116501	359
253.09	261400	5207095	23741.2412397	78990.8015	1585.689	4034	270	10427	21.22	23984146001	6717059	12932883007	481
264.56	265127	5250459	24822.8166868	80020.6258	1598.932	4032	292	10463	21.29	24293412889	6718368	12563169019	768
269.94	281172	5302339	25333.4413644	82348.3479	1619.968	4094	298	11867	20.92	25187717437	6714909	13825333409	845
296.51	318866	5357059	27833.4088591	83308.9277	1636.256	4093	306	13278	20.88	23836962422	6716451	15480719454	1392
295.28	280308	5409615	27724.364946	84931.897	1661.335	4113	304	11373	20.85	24062207266	6715690	14138834844	716
298.28	338241	5469308	28012.4424949	83442.1715	1650.127	4029	340	13581	21.07	24244829373	6718003	15013390317	749
309.32	356682	5529892	29056.0194477	84627.2607	1640.151	4105	353	14429	20.79	25055821756	6717068	16970909183	900
308.02	338654	5585573	28940.6558447	87270.9302	1692.527	4113	342	13642	20.73	24802395477	6720718	16866888987	383
296.62	333011	5647075	27876.0812074	87653.9263	1690.846	4129	350	12993	20.73	22053673388	6720021	16412188461	1938
299.16	410061	5725888	28121.3810517	89584.3061	1728.855	4133	344	15655	20.61	22124106465	6720094	19420639505	1106
286.52	413246	5810917	26939.5743697	90812.4199	1734.349	4132	392	16403	20.73	21732658516	6721524	22420514846	366
301.38	413624	5866922	28343.5624399	91289.1473	1713.531	4166	437	17360	20.43	34716303601	6722669	23252716251	326
300.3	428007	5934207	28248.7594858	92534.9297	1738.425	4144	455	17330	20.61	29045025650	6718785	22078488852	593
292.62	443356	6004737	27532.8421781	91777.3051	1745.446	4136	407	17335	20.68	44653492844	6714227	21706184631	742
293.02	377418	6067912	27577.0903008	95425.5042	1795.854	4211	380	16348	20.29	25853813413	6711012	19220763789	1633
298.2	309926	6127189	28071.1973031	93281.2322	1792.593	4156	340	12825	20.65	22972240493	6709809	15896801546	535
321.85	392880	6186106	30304.8219101	95741.8313	1785.087	4233	401	15179	20.31	23061643547	6711475	17401005729	277
313.37	364727	6252808	29513.4181608	95942.1567	1804.398	4185	409	14259	20.38	23423033219	6708686	17186834718	581
317.4	374711	6322823	29900.1429528	98296.3711	1843.057	4216	392	14352	20.38	23256200293	6710940	17213958732	720
325.28	352465	6375451	30649.7944599	97228.3329	1828.189	4184	411	13796	20.51	24488987225	6712606	15605369701	595
330.06	352621	6425907	31106.4061565	95339.2953	2154.673	3554	269	15772	24.18	25311366617	6712044	14108202514	1017
332.86	306268	6471420	31376.4711264	95944.7226	2200.006	3499	269	14625	24.58	22816054496	6714048	14015346534	472
347.88	324173	6521068	32798.7883069	95506.9876	2180.133	3514	271	14945	24.43	22152769744	6714308	15001225365	392
347.66	363799	6574380	32784.4520868	92566.5693	2133.303	3446	303	17757	25	23023333378	6714858	16485319187	436
372.35	394649	6636587	35119.8316852	99235.369	2204.097	3541	349	18455	24.22	26062902403	6720141	20167518335	326
383.86	400220	6703644	36212.7198827	99678.7102	2231.15	3531	329	18827	24.21	25922353625	6715003	18328764907	405
388.33	384421	6771516	36641.6997543	97955.4642	2215.537	3473	347	17436	24.64	36202779201	6715657	19022461476	185
391.42	390997	6837885	36940.6334438	98985.3654	2233.569	3521	308	18436	24.43	29038234385	6718999	19038356374	371
351.03	331797	6892287	33135.4051741	98883.0465	2231.26	3541	288	15334	24.2	62682734227	6716871	15951133510	420
352.45	302525	6941689	33276.016168	98450.1542	2250.289	3539	241	13871	24.24	24625907338	6713503	14093399641	479
303.7	442592	7004719	28679.1074093	99991.3961	2243.963	3527	323	19760	24.33	27792328086	6717796	18669548895	535
317.94	444572	7067974	30029.897252	100474.3339	2231.041	3559	332	19704	24.08	30139309787	6718965	20587720062	227
338.92	496376	7136790	32017.890503	99614.2702	2232.6	3510	345	22603	24.44	36519706124	6720505	21850533489	224
335.37	448347	7201288	31688.9372849	101735.9047	2253.842	3547	353	21135	24.16	36147491376	6715732	21860214702	207
306.72	463670	7267913	28987.7232824	106728.0408	2351.174	3592	330	20975	23.86	42275877643	6719904	21076267456	229
303.79	383654	7329084	28716.5955298	104087.0767	2321.405	3561	313	17147	24.01	29941043195	6716947	17994285809	273
299.21	325128	7379849	28289.3399026	102462.2609	2289.896	3574	292	14680	24.03	36135150446	6715625	15867451570	402
297.95	365384	7444820	28175.8261624	102521.0502	2312.746	3551	279	16764	24.12	26441744516	6714227	17619207471	217
294.1	404898	7508515	27817.4283358	108070.1938	2375.29	3603	328	18037	23.83	28430040166	6714220	19047548800	199
275.84	365679	7563718	26095.5203896	103537.1178	2324.138	3536	313	16933	24.19	27123610125	6715468	18052205923	274
223.14	380251	7618435	21114.2028643	105590.7742	2321.976	3599	330	17288	23.71	28372005082	6715044	18330776595	296
259.57	441767	7679736	24566.3941693	109240.2979	2366.097	3616	373	19312	23.56	35527257414	6717105	20666662769	260
254.49	373764	7729925	24090.5307974	107169.6341	2350.116	3609	331	16698	23.68	35281116400	6717637	20417940497	539
258.4	289517	7772453	24465.626166	108004.7306	2390.881	3630	273	14350	23.67	32847109838	6716056	16461120596	267
297.53	362764	7822945	28176.1745501	105851.5969	2351.653	3557	332	17536	23.99	27527967857	6718339	18065378622	646
283	337752	7878304	26805.6620201	108650.3899	2380.774	3628	315	16596	23.53	28240983765	6717099	18037053711	360
283.56	324984	7943832	26864.144283	107391.0713	2380.957	3600	297	16028	23.74	30102925181	6715542	19198494584	170
257.77	317074	8006858	24425.8140528	109411.54	2405.383	3645	285	16104	23.53	23983898010	6717385	17557702349	453
262.94	271470	8042491	24919.8534237	108415.5019	2938.237	3001	187	16972	28.57	24379043547	6716774	14989028970	463
286.14	260107	8078626	27122.9020248	103936.501	2960.802	2884	149	15951	29.78	23562292733	6713163	14148926235	167
282.6	280929	8112522	26791.7186358	106744.3503	2945.612	2938	193	17983	29.19	28226701571	6715000	15049348283	142
294.89	306614	8153119	27961.2508073	101530.2447	2912.421	2836	176	19577	30.16	25547420148	6715944	15438672580	190
288.64	306075	8211953	27373.0197611	102987.1868	2887.116	2890	192	18527	29.56	24571949910	6716846	17258565559	203
309.97	309047	8269803	29400.6158603	105672.8117	2916.043	2904	227	18893	29.54	26548967736	6716780	16132176667	183
302.77	329208	8323753	28722.2376928	101865.3038	2896.072	2856	183	20553	30.02	25409632808	6716179	15969409283	144
292.58	326502	8364828	27759.9101782	97747.1226	2802.971	2829	184	21540	30.31	23184436268	6715709	15903325578	131
302.77	295798	8406110	28731.2553661	97246.8496	2773.895	2840	189	21998	30.27	26231412090	6717220	15741288840	140
303.95	283871	8439924	28847.8306325	101856.5841	2865.649	2862	209	21781	30.09	24190581701	6717855	15310702625	295
296.81	306095	8487975	28174.6533638	101498.7153	2861.171	2842	223	21143	30.02	25376879520	6718652	15476144246	269
291.81	327906	8537491	27704.4581882	101330.3025	2838.826	2862	222	20918	29.95	23882103385	6718978	16505707600	403
291.68	307399	8583378	27696.5840626	104322.349	2896.353	2886	226	20395	29.47	23689836678	6715126	16487207597	391
294.99	314808	8622252	28015.4519265	107720.1602	2968.747	2946	189	20313	29.03	24302843665	6714835	15769323939	762
308.33	319882	8660904	29286.9954747	102813.1953	2912.479	2848	202	21656	29.97	25759310387	6717054	16237865284	186
311.26	291091	8696647	29569.977712	100704.8489	2857.438	2848	197	19657	30.02	22705744740	6714406	14920815678	184
309.49	296829	8738451	29406.5302357	104067.9114	2915.521	2879	205	19150	29.68	24091593642	6717153	15692320454	150
296.95	328172	8791812	28219.5446835	104686.6792	2930.956	2882	204	19671	29.72	24174030452	6719400	16593181455	228
298.46	349605	8837358	28367.6634138	106119.6349	2913.485	2915	232	21438	29.45	25058292801	6714505	16179450785	188
302.86	344305	8880536	28790.5635499	109279.7021	2997.386	2915	235	20045	29.34	30039329444	6715640	16118748639	115
302.89	363411	8930073	28798.0773688	105449.0222	2911.728	2899	230	21137	29.42	24512657109	6714754	16867122755	169
336.83	379136	8982527	32030.2134097	110049.5848	3031.012	2891	246	21845	29.62	26489325565	6718163	16818042076	552
338.81	332169	9026250	32223.6876024	105135.748	2917.998	2887	226	19951	29.74	24196653845	6717269	16796028877	150
336.58	328921	9075349	32016.8397696	108556.0976	2962.491	2925	241	19011	29.2	23514174126	6714419	16839186003	133
334.23	408297	9135201	31798.7026956	112491.5255	1922.324	4554	502	16294	18.78	16678649826	6716404	21922149733	154
316.14	505611	9195945	30083.986173	114496.653	1430.794	6050	864	14412	14.08	14194850634	6716565	23228035407	332
313.54	470449	9250984	29842.9584515	113792.9401	1412.602	6221	739	13060	13.75	14081137033	6716945	21489016601	770
307.41	494184	9320260	29265.7799305	117973.6768	1460.305	6241	739	12978	13.71	12235259269	6716823	24000639917	214
303.08	546837	9391327	28859.7645927	117268.4555	1448.048	6237	760	15254	13.68	14610349751	6715665	26586311517	260
299.55	462902	9450402	28529.6662219	116687.3756	1470.935	6229	625	11983	13.69	12128683877	6716829	18071912431	347
294.03	435493	9508412	28009.9253427	118870.2012	1479.883	6280	660	10947	13.59	10751750663	6717027	17476517075	468
285.27	468168	9581597	27181.2686392	117763.0093	1455.82	6254	735	12828	13.63	13780011469	6713991	22112574421	262
296.5	492288	9668925	28257.3792773	121642.1225	1496.921	6248	773	13946	13.64	14415708346	6716623	26564339882	471
296.35	460419	9742825	28249.0754763	118684.8641	1484.205	6176	733	14347	13.78	12720316553	6716677	26309948399	406
295.54	466406	9815741	28177.832924	114761.8238	1437.018	6157	743	14417	13.87	12385996259	6716410	25792258901	294
296.36	486147	9877222	28262.0814951	117091.7153	1447.521	6229	760	14924	13.67	11545392383	6716447	26465608457	296
293.35	484554	9919259	27981.0334403	118629.8189	1468.426	6240	740	14317	13.69	10491940195	6717997	24238961845	335
304.04	494176	9962016	29006.8620047	117105.7539	1459.599	6194	738	14872	13.78	10371979124	6719600	24746206086	351
306.8	532626	10016332	29276.3453798	115204.0015	1447.379	6072	805	16448	14.02	11808258897	6717222	26614306113	465
303.64	519906	10090762	28981.0688872	119297.9707	1462.242	6275	774	15604	13.58	13692446133	6719731	29533828429	450
289.42	527783	10170977	27629.6884925	120477.0125	1505.309	6142	773	15758	13.85	14979336359	6718288	29424380755	303
284.92	529277	10265149	27205.8757143	115774.5028	1441.55	6144	795	15696	13.83	15919836477	6714869	29711567693	657
304.51	485790	10334844	29082.631197	113706.9239	1419.283	6208	714	15831	13.68	12781813101	6716000	27474314374	647
300.04	398758	10389337	28661.7752231	111929.8264	1405.222	6196	686	12156	13.78	11624799927	6714627	21376023145	619
296.23	417102	10440241	28303.9193122	117028.67	1439.533	6299	725	11640	13.54	10703460687	6713173	18773996019	475
296.82	511663	10503649	28366.2999273	114621.414	1433.805	6199	708	13796	13.77	10433598351	6714082	21153932849	478
291.84	470418	10557839	27896.3320973	113925.2212	1412.215	6211	759	14267	13.72	13393206633	6712817	22865503353	486
307.35	480413	10631410	29385.1229972	116144.1465	1454.538	6236	663	14220	13.7	16154783877	6713955	23449784813	974
319.66	467172	10737345	30568.5509289	114107.822	1420.593	6195	745	13929	13.79	15785570759	6718203	24998074107	561
296.86	457427	10833256	28394.3186778	115773.7593	1429.592	6300	697	13413	13.52	15036090671	6715532	23709873840	480
314.23	394378	10910568	30062.1553013	115718.414	1437.744	6267	687	12665	13.58	15394750336	6714315	22677610504	392
306.02	434380	10997046	29282.8954633	118263.4894	1487.331	6245	625	13233	13.53	18011273725	6712808	22925780729	483
314.6	443176	11079264	30110.3357296	117469.6839	1456.779	6225	742	14443	13.65	16603636136	6714950	24529577479	716
334.72	475984	11161837	32042.7301401	114709.874	1448.755	6122	719	16232	13.87	16704405736	6714816	25946874938	641
331.2	540593	11266683	31712.5481706	115382.9053	1424.358	6237	762	16453	13.69	17408995522	6714993	27301153015	318
330.32	491482	11364268	31634.9676834	111657.6225	1397.135	6154	751	15278	13.8	16023943398	6714876	25488120832	339
331.72	508590	11464078	31775.8017674	112630.8165	1403.216	6235	700	15301	13.66	16406020669	6715914	26784225318	234
346.65	459679	11538878	33213.0099697	111516.8425	1389.738	6215	718	14628	13.71	13339014477	6715508	24532718494	307
354.6	464563	11608818	33981.9522464	112980.6417	1402.317	6266	695	14551	13.6	14229082585	6714834	23975090718	325
367.71	530141	11684803	35245.8113474	120188.5528	1489.214	6176	797	16654	13.81	16089304528	6713109	26027982305	405
360.52	524044	11772235	34563.9864961	118772.9291	1471.463	6174	800	16182	13.8	17548793491	6715338	25906539931	250
380.84	546489	11857891	36519.9264545	118382.3196	1462.848	6242	750	15978	13.67	16469836119	6716259	26017543726	259
406.57	537068	11944929	38995.5284443	122161.9842	1518.894	6190	759	16029	13.73	15992127664	6715977	26725364867	322
470.43	525529	12032606	45130.1638487	124844.7158	1549.351	6234	728	15104	13.68	15456892039	6713855	26317732352	278
464.61	561166	12117975	44581.2673883	125309.3717	1562.073	6201	730	16192	13.69	12891179323	6717095	27394849746	396
470.54	542484	12206781	45159.8561991	125187.293	1553.38	6169	794	16099	13.79	14953923259	6715381	27674135132	245
475.24	608695	12307159	45620.570445	123438.9985	1537.205	6086	852	22187	14.02	15537337870	6717512	30599511959	336
466.27	638989	12432637	44768.9668259	121376.5047	1508.043	6094	860	18980	13.95	16779210323	6717145	30288687055	284
427.42	663579	12552695	41047.5097455	123404.9935	1520.78	6108	903	18539	13.92	17499867713	6716943	29519996063	353
434.85	655457	12661777	41769.9317464	124830.2891	1542.746	6151	840	18059	13.83	16354038320	6716861	28880894729	351
461.58	622720	12765900	44346.9590354	125492.702	1546.95	6127	882	18184	13.89	14561757161	6718817	31811531693	280
457.96	627785	12861547	44008.4155227	125605.2762	1570.293	6053	858	17954	14.07	13179215357	6720306	30183667434	200
462.81	693808	12965590	44483.8961584	121828.5383	1509.751	6029	943	19326	14.08	14068434201	6721650	33003047721	330
466.93	701834	13091051	44889.4366343	125869.5928	1530.846	5671	1433	19741	14.86	21962218932	6722294	34887121288	194
453.96	693090	13208395	43651.9028312	123432.1491	1477.492	5588	1630	19800	14.94	30921177676	6726859	35038771633	135
422.48	791746	13403976	40633.5683039	123628.5175	1468.45	5473	1801	21174	15.36	42116421717	6722801	33872524569	42
421.15	659068	13563836	40514.455328	125209.8857	1480.719	5798	1508	17899	14.57	59656597683	6730260	37125990058	144
513.29	828899	13685739	49388.720042	128336.6496	1575.712	5749	1288	23554	14.68	35272081823	7799361	42190609044	61
656.52	872340	13835239	63183.8053664	128931.8969	1556.261	5715	1443	25607	14.73	38367405491	7906762	42534383833	52
699.09	909631	14031511	67295.1686414	134096.1365	1612.737	5659	1525	26216	14.96	38631503447	7995336	41625003479	100
693.58	942559	14252053	66779.1863521	137629.7703	1641.299	5694	1551	26049	14.82	41791954659	7995365	43964305213	76
684.27	904346	14448281	65897.0552862	143758.2604	1716.279	5800	1437	26180	14.52	35432934113	7995378	42607604617	94
692.83	899857	14626324	66735.5293026	141945.8652	1740.332	5775	1272	26389	14.58	35296363949	7996145	42279195527	152
717.71	876574	14830225	69146.6497393	142954.4584	1754.69	5781	1258	25965	14.66	29121338315	7995227	41694276203	88
785.99	984021	15048543	75741.142546	147283.4924	1783.753	5781	1353	27932	14.67	27442929390	7996603	43186977264	235
812.5	1092234	15279164	78312.5137285	144785.8066	1736.465	5604	1600	31463	15.02	34330952644	7995859	43342615632	70
799.17	986104	15516708	77044.1945562	143787.1073	1716.149	5571	1668	27465	15.03	41559360197	7996312	41579518582	44
789.39	1072665	15776743	76117.4663264	143918.9673	1741.54	5570	1570	30221	15.07	41640835518	7997245	42822071285	110
657.83	1103523	16028810	63445.236473	143237.655	1725.803	5652	1519	29198	14.92	40786863196	7995981	42339693488	153
700.44	918881	16225562	67569.4050393	149570.4924	1792.357	5947	1263	26198	14.25	33285710975	7995367	41686739250	141
675.91	758234	16369637	65216.9264077	148933.7151	1822.645	5981	1079	20519	14.14	30228420219	7995468	39798116384	86
723.14	752361	16504753	69788.8211982	150660.6855	1853.229	6032	992	21721	14.17	26111076108	7995920	36883633123	190
753.4	813510	16664340	72724.5114396	151469.2196	1865.831	5992	1022	22433	14.23	25927218047	7996823	38712289894	70
739.94	912752	16858137	71440.4321903	152530.5011	1864.022	5966	1104	24734	14.2	25108575762	7996690	41512701145	137
716.69	949503	17052881	69210.313969	156618.8488	1916.424	5889	1172	25965	14.46	24132948080	7996541	41331549758	122
739.6	1090191	17303659	71437.8547934	153605.9851	1870.551	5786	1309	29542	14.71	25027593719	7996704	43383854091	105
692.99	1136659	17585213	66950.0381075	154787.985	1874.64	5773	1361	29346	14.66	24163343242	7996467	41534605727	119
741.13	946981	17776281	71616.0241302	156919.1805	1919.555	5907	1156	25038	14.27	24709168252	7996646	40470099836	98
756.2	908945	17938270	73087.844946	159441.8475	1935.072	5926	1193	24025	14.2	23306357402	7996099	39876127062	119
861.97	1153936	18191370	83328.394413	159057.5377	1924.73	5750	1390	30157	14.74	26315022737	7996534	42671435301	167
941.1	1238030	18506786	90997.4385044	158805.4552	1904.343	5540	1665	32473	15.12	27919698108	7997271	41794056176	81
944.83	1349890	18859674	91377.9112195	162473.4175	1895.45	5454	1952	33681	15.39	33357029107	7998221	41332879147	98
967.13	1271577	19204548	93554.8519151	166391.1687	1933.064	5341	2096	33416	15.56	84460889356	7997843	40379621205	54
1006.41	1226417	19514639	97375.6691346	163074.7937	1899.132	5416	2003	32655	15.59	95788574583	7998194	41149583911	52
1117.75	1152722	19763407	108172.094425	169010.8826	1950.647	5528	1958	31266	15.15	74588438927	7998061	42259801663	59
1136.11	1215473	20033919	109972.32139	168775.8944	2005.81	5408	1862	32502	15.42	73644673858	7998440	41554528829	92
1289.24	1256240	20318500	124821.61741	170785.6861	2009.517	5377	1966	33037	15.45	76790296973	7998237	40838021653	54
1248.99	1177685	20602130	120951.024692	174332.6871	2005.905	5415	2094	30646	15.31	95442073535	7998394	41211834716	54
