   6.9822199e-01  -1.1849941e-02  -1.8997816e-02   9.9626640e-02   9.7566154e-02   6.9369461e-02  -4.5415951e-02   4.6629654e-01   1.5024118e-01   2.2565867e-01   2.6079411e-01  -1.6145655e-01   4.7456250e-02  -3.1369536e-01
  -1.8461566e-03  -5.4839286e-03  -5.8994817e-01  -5.0201385e-02  -4.8922181e-01  -4.1063736e-01  -1.2832667e-02   1.5804489e-02   2.1106378e-01  -2.5701617e-01  -1.1497254e-01  -9.5952317e-02   6.9299554e-02  -3.2124574e-01
   3.5181967e-02   1.4236955e-01   1.6742770e-01  -7.8539475e-01  -8.3160403e-02  -8.6364834e-02   1.4811689e-01  -2.3267026e-01  -3.3674469e-02   2.5106885e-01   2.3304881e-01   1.5273746e-01   6.5585427e-03  -3.1829949e-01
  -7.1472635e-01   1.7334069e-02  -5.8126109e-03   5.4391935e-02   9.3853858e-02   5.9258992e-02  -3.2998027e-02   4.5462747e-01   1.4421534e-01   2.2959671e-01   2.5933049e-01  -1.5481148e-01   4.6937479e-02  -3.1439399e-01
  -1.6972700e-02  -6.4079044e-01   1.4566809e-01   3.4625393e-01  -2.9536212e-01  -8.5787444e-03   6.2931757e-02  -2.7419125e-01  -2.0110495e-01   1.8346389e-01   2.4016929e-01   2.1997103e-01  -6.7941613e-02  -3.1104362e-01
   1.5751534e-03   5.4894109e-01  -2.4676087e-01   3.7036273e-01   1.8724980e-01  -6.2279384e-02   3.9871043e-02  -3.2451429e-01  -2.1768305e-02   1.4646390e-01   2.3251425e-01   1.8843212e-01  -4.4861675e-01  -2.0496154e-01
  -4.2410964e-03  -1.6313554e-01  -2.6989986e-01   2.5676813e-02   6.2411836e-01  -3.0105899e-01  -1.1046575e-01  -1.6796378e-01  -5.9123667e-02   1.0290106e-01  -6.1211796e-02   2.2811569e-01   5.4190722e-01  -1.2552887e-01
   1.2446483e-03   5.4390313e-02   4.8025034e-02   1.3121810e-01   1.0758066e-01   3.0349139e-01   7.6656962e-01  -1.5942555e-01   1.5122072e-01  -1.6651036e-01  -2.0044149e-01  -1.8844157e-01   2.2298884e-01  -2.9117863e-01
   1.3072825e-03  -1.3110901e-02   5.8111295e-01   7.8191330e-02   1.9085465e-01  -3.9368585e-01  -2.1078727e-01  -1.0439196e-01   3.8318668e-01  -3.4275055e-01  -1.2212607e-01  -8.8730619e-02  -1.7209101e-01  -3.0424343e-01
  -6.3006365e-03  -4.8715886e-01  -3.3067140e-01  -2.6260587e-01   3.8180070e-01   4.8982831e-02   1.4848050e-01  -1.8057777e-02   2.4389238e-01  -4.9735230e-02   3.2191048e-02  -1.2807419e-01  -5.6769194e-01   1.1007733e-01
   2.1627830e-04  -1.5640519e-03  -1.5680470e-02  -1.2521612e-02   6.3925792e-02  -7.6123691e-02  -1.7393197e-01  -2.5549481e-01  -4.3121920e-01   2.1599446e-01  -1.6622824e-01  -7.8037170e-01  -5.1213882e-02  -1.4948349e-01
   3.0255176e-03   7.3577211e-03  -6.8263307e-03  -9.4134328e-02   1.5697075e-01  -1.8198718e-02   7.6491438e-02   3.4503851e-01  -6.5791044e-01  -5.1748283e-01  -2.7891783e-03   1.7274496e-01  -1.7687461e-01  -2.8175780e-01
  -6.8420413e-03  -1.2008147e-02  -1.3639419e-01  -9.3078367e-02   1.3219102e-02   6.8157241e-01  -5.1608132e-01  -2.2998535e-01   1.3568466e-01  -2.3310655e-01  -6.0990134e-02   5.9496640e-02   7.2418988e-02  -3.2146541e-01
  -1.8987813e-03   6.5803454e-03  -1.8446620e-02   7.4682839e-03   3.0359982e-02  -2.9045601e-02   2.1036416e-02  -1.9731009e-01   1.2052667e-02  -4.3024801e-01   7.7086018e-01  -2.8169473e-01   2.2449360e-01   2.2177586e-01
