   6.9981672e-01   1.8225496e-02   2.4147889e-02  -6.5756356e-02   2.3049389e-01  -1.6397036e-01   8.8522185e-02  -2.4268114e-01  -4.8269062e-01   7.3826567e-02   9.0013133e-03   9.7367492e-02  -9.9410615e-02   8.8602077e-02  -3.0420140e-01
   3.4538699e-03  -7.6334940e-02   5.7702739e-01  -8.9414021e-02  -5.3980186e-01   8.8030849e-02  -3.2961311e-01  -3.3079305e-01   9.1967400e-02  -9.6163486e-02   2.0260697e-02   8.0788176e-02  -7.5870129e-02   1.0731029e-01  -3.0673577e-01
   4.4984572e-02  -2.3004710e-01  -3.1800851e-01   4.5671200e-01  -5.0072838e-01  -8.5025339e-02   9.4368408e-03   3.5067672e-01  -1.3234802e-01   3.3132122e-01  -1.4568797e-01   2.2433904e-02  -5.8823947e-02   9.4073266e-02  -3.0494256e-01
  -2.9915652e-03  -2.3751690e-02  -6.4958276e-02   4.8469276e-02  -8.6057223e-02  -1.4662953e-01   2.7750822e-01  -2.1352726e-01   1.5050316e-01   6.7295654e-02   5.5265473e-01  -5.7010261e-01   3.4743456e-01   5.8499031e-02  -2.4411111e-01
  -7.1229312e-01  -2.5686081e-02  -1.0562652e-03  -4.0091919e-02   1.8774810e-01  -1.8209113e-01   7.9739813e-02  -2.2527913e-01  -4.8579719e-01   8.2343900e-02   2.4065955e-03   1.0330643e-01  -1.0364606e-01   9.1604883e-02  -3.0374859e-01
  -2.6372522e-02   7.2803338e-01   1.1700784e-01  -2.4038499e-01  -7.7756609e-02   2.8813380e-01   1.9882244e-01   2.9722618e-01  -1.3051410e-03   2.5673030e-01  -1.0889956e-01  -7.5489432e-02   1.0108638e-02   1.3728097e-02  -3.1160007e-01
   1.7066287e-03  -5.1269186e-01   2.3887652e-01  -3.8004366e-01   2.6778097e-01   1.0616310e-01  -1.5990043e-01   5.1260607e-01  -2.4758993e-02   1.1216216e-01   6.0588900e-02  -1.4461736e-01   9.3955351e-02  -1.7500310e-01  -2.9513782e-01
  -2.2786373e-03   1.6251689e-01   2.0252579e-01   1.0820918e-01   2.4937256e-01  -4.7344221e-01  -3.6073334e-01   1.6710248e-01   1.6108487e-01   1.5656289e-01  -1.6653188e-01  -2.1167298e-01   5.2174588e-02   5.8842879e-01   6.7096502e-02
   1.2545179e-03  -1.5179589e-02  -7.3882644e-03  -4.0908911e-02   2.8558895e-02  -1.4287263e-01   3.0915876e-01   2.8491862e-01   2.7768635e-01  -3.3993584e-01   4.0630141e-01   4.6484104e-01  -2.6186307e-01   3.3920760e-01  -2.0638737e-01
   1.2393091e-03   1.5814120e-01  -6.1655658e-01  -2.4578173e-01   2.7413760e-02   2.6648555e-02  -6.0749188e-01  -1.0207945e-01   1.3434194e-01  -1.4385108e-01   1.2291312e-01   3.2575545e-02  -1.5134596e-02  -3.4990874e-02  -3.1168539e-01
  -2.6127258e-03   2.9489044e-01   2.4639947e-01   3.9847208e-01   7.1018565e-02  -3.5948131e-01  -2.3829486e-01   2.0694480e-01  -8.5853795e-02  -1.2462640e-01   2.7249303e-01   9.8827410e-02   2.9057457e-02  -5.8819826e-01  -7.6913043e-02
   4.9013632e-05  -7.0205927e-04  -3.4659713e-03   2.9899507e-03   3.2577784e-05  -7.6044982e-03   7.0377546e-03   1.7943774e-02   1.9603019e-02  -6.0070064e-02   4.2287509e-02  -5.0630138e-01  -8.5281445e-01  -9.4087767e-02   3.5807954e-02
   1.3861096e-04   7.0669249e-03  -2.9979980e-02   5.2619959e-02  -3.3182297e-02  -1.1207544e-01   1.7136120e-01   9.4197890e-02  -4.1188333e-02  -7.1522129e-01  -5.0151367e-01  -2.6712518e-01   1.7847071e-01  -1.9956250e-02  -2.7572210e-01
  -1.1691617e-02  -4.8793407e-02   8.1800213e-02   5.6556786e-01   4.5408402e-01   5.2134843e-01  -5.8292866e-02  -1.6046457e-01   2.4010089e-01   2.0082333e-02  -4.3238609e-02   1.3645045e-02  -3.4600738e-02   7.8200195e-02  -3.1042040e-01
  -5.5152952e-04   7.5942596e-02   2.8727200e-02   1.3305786e-01  -9.0878336e-02   3.8764144e-01  -2.2496990e-01   2.5290784e-01  -5.4181645e-01  -3.0640180e-01   3.4637085e-01  -1.4694800e-01   8.8366221e-02   3.2446639e-01   2.4597468e-01
