   1.2751483e-01  -2.4886233e-02  -6.6199130e-01  -4.6325010e-01  -7.4418275e-02   2.9688612e-01  -1.3035401e-01   1.1439609e-01   2.4899345e-01  -7.2338812e-02  -6.1805592e-02  -9.5432048e-02   1.7529433e-01  -3.0926280e-01
   4.1603801e-01   5.9519215e-01   3.7223036e-03   1.3028484e-01   9.3961924e-02  -2.6262828e-01   2.5963199e-02  -4.7906514e-01   1.7154017e-01   1.0170643e-02  -2.1397602e-02  -7.9609816e-02   1.1171520e-01  -3.1446048e-01
   5.2830394e-03  -9.7010770e-02   6.3883804e-02  -6.2327237e-02   1.6489488e-01   1.7118714e-01   4.7757766e-01  -1.2276418e-02  -2.2446064e-01   6.1822743e-01  -2.5849812e-01   1.4435556e-01   3.5040005e-01  -2.3418145e-01
   2.5748064e-02   4.7222433e-05   5.7217218e-02   2.0563855e-02   2.2472213e-01  -5.9209752e-01  -7.7413198e-02   6.7746860e-01   1.3002742e-01   5.0106496e-02  -4.4826828e-02  -6.5901513e-02   8.7272943e-02  -3.1018949e-01
  -6.6217007e-01   1.3552976e-01   9.1451804e-02  -1.1933202e-01  -5.6409886e-01  -2.1431553e-01   1.0027020e-01  -1.5120989e-01   9.2537347e-02  -2.1585000e-03  -3.4336715e-02  -5.8206248e-02   8.4885424e-02  -3.2118745e-01
   3.3064262e-01  -6.0968731e-01  -5.2359076e-02   1.3806587e-01  -3.2292801e-01  -2.5699550e-01  -2.7758372e-01  -2.6012050e-01  -2.5034881e-01   1.1745419e-01   4.0441607e-02  -4.8964245e-04  -4.4014320e-02  -3.1947701e-01
  -3.4359503e-01  -2.3995584e-01  -2.0154541e-01   1.6758139e-01   3.9174780e-01  -2.1845481e-01  -2.6572629e-01  -3.3190071e-01   1.8452896e-01  -6.5216008e-02  -2.6109321e-01   3.0652293e-03   4.6647830e-01   2.2274889e-01
  -3.1723798e-03  -5.1101187e-02   5.1597378e-03  -5.5111032e-02   6.5327470e-02  -2.7980485e-02   1.9573736e-01  -1.0185046e-02  -2.8349692e-01  -1.1219287e-01   5.4306798e-01  -6.2815389e-01   4.0609794e-01   5.8939812e-02
  -1.2521159e-01   5.1441078e-02   5.0867279e-01  -3.3257410e-01   2.9483621e-01   2.8438678e-01  -5.6010793e-01  -7.5903579e-02  -1.1144178e-01   5.8250629e-02   5.1979248e-02  -5.7312251e-02   2.0798843e-02  -3.2063112e-01
  -3.5187411e-01   1.5255320e-01  -4.6669193e-01   2.5149869e-01   3.2653445e-01  -1.0500093e-02  -7.2330907e-02  -6.3552835e-02  -3.5629419e-01   1.8459430e-01   2.4811545e-01   2.6094715e-02  -4.1763853e-01  -2.4118189e-01
   8.7027580e-04  -4.1627554e-03   1.6468105e-03  -4.4150631e-03   1.4757265e-02   1.2718636e-02   1.9136026e-02  -1.5723645e-02  -1.1866793e-01   3.5466260e-02  -6.2823936e-01  -6.9341018e-01  -3.2499382e-01   5.0034565e-02
   6.2367398e-03   7.8122796e-03   9.3138803e-03  -1.2158507e-02   1.0531924e-01   1.7376184e-02   2.0282751e-01   1.7804112e-02  -4.8493235e-01  -7.0533156e-01  -2.7993012e-01   2.3188371e-01   1.2335040e-01  -2.5849020e-01
  -3.1977877e-02  -3.7241519e-02   7.2637235e-02   7.1487943e-01  -9.4789310e-02   4.7010727e-01  -5.5705823e-02   1.9226388e-01   2.4676808e-01  -9.3628002e-02  -1.3698265e-02  -1.3816306e-01   1.6613334e-01  -3.0768436e-01
   5.9536126e-02   3.9756115e-01  -1.4398487e-01   1.2090301e-01  -3.3744719e-01   8.1619776e-03  -4.3436060e-01   2.2400191e-01  -4.5401171e-01   1.8526320e-01  -1.5325839e-01   6.1287533e-02   3.3383138e-01   2.6670475e-01
